Training/Test,X,Y,Y_pred
Training,1.6128267088763928,1,1.0
Training,-0.44808414356719234,0,0.0
Training,1.880072905334869,1,1.0
Training,-0.36774632990789585,1,1.0
Training,-0.5612129015772219,1,1.0
Training,-0.556294259924612,1,1.0
Training,-0.6727021123697151,1,1.0
Training,0.23560704614559608,1,1.0
Training,-0.5825270154051985,1,1.0
Training,-0.21526843867698636,0,0.0
Training,0.06837322995685638,0,0.0
Training,-0.2710130440732325,0,0.0
Training,-0.5382592405317087,1,1.0
Training,-0.5907247514928818,0,0.0
Training,-0.3480717632974558,1,1.0
Training,0.1831415351844227,1,1.0
Training,-0.3005248939888927,1,1.0
Training,0.6241797367017846,0,0.0
Training,-0.17427975823856967,1,1.0
Training,0.5143300731268285,0,0.0
Training,0.35365444580823535,1,1.0
Training,-0.21690798589452276,0,0.0
Training,4.613198116968485,1,1.0
Training,0.5930283395685885,1,1.0
Training,-0.23166391085235274,0,0.0
Training,-0.07098828353375987,0,0.0
Training,-0.4234909353041424,1,1.0
Training,0.09296643821990633,1,1.0
Training,-0.5103869378335856,0,0.0
Training,-0.46284006852502213,0,0.0
Training,-0.823540456383088,1,1.0
Training,-0.17100066380349638,1,1.0
Training,-0.5284219572264888,0,0.0
Training,-0.36938587712543225,1,1.0
Training,1.8243282999386221,1,1.0
Training,-0.018522772572586856,1,1.0
Training,-0.9071573644774578,1,1.0
Training,-0.27593168572584276,0,0.0
Training,-0.7202489816782782,1,1.0
Training,-0.5103869378335856,1,1.0
Training,-0.33987402720977244,0,0.0
Training,0.3438171625030156,1,1.0
Training,-0.7776331342920615,0,0.0
Training,1.0455433716087075,1,1.0
Training,0.8324022333289413,0,0.0
Training,0.3290612375451854,0,0.0
Training,-0.6349925263663717,1,1.0
Training,-0.28740851624859926,1,1.0
Training,0.4044804095518718,0,0.0
Training,0.6061447173088818,1,1.0
Training,0.029024096735976623,0,0.0
Training,-0.33659493277469915,1,1.0
Training,-0.8956805339547013,0,0.0
Training,-0.4054559159112391,0,0.0
Training,-0.4857937295705357,0,0.0
Training,-0.39561863260601915,1,1.0
Training,-1.017007028052414,1,1.0
Training,-0.15624473884566636,1,1.0
Training,-0.274292138508306,1,1.0
Training,0.37660810685374907,1,1.0
Training,-0.789109964814818,0,0.0
Training,-0.5726897320999785,1,1.0
Training,-0.011964583702440057,1,1.0
Training,-0.20707070258930282,1,1.0
Training,0.36677082354852897,1,1.0
Training,-0.21526843867698636,0,0.0
Training,-0.12345379449493289,0,0.0
Training,0.5471210174775617,1,1.0
Training,0.043780021693806445,1,1.0
Training,-0.7612376621166947,0,0.0
Training,5.308366137204031,1,1.0
Training,0.5389232813898786,1,1.0
Training,-0.32347855503440587,1,1.0
Training,-0.22510572198220613,1,1.0
Training,-0.08246511405651656,1,1.0
Training,-0.2628153079855493,1,1.0
Training,-0.15460519162812963,1,1.0
Training,-0.15624473884566636,0,0.0
Training,-0.0037668476147566855,1,1.0
Training,1.5029770453014362,0,0.0
Training,-0.4530027852198022,0,0.0
Training,-0.6038411292331751,0,0.0
Training,-0.303803988423966,0,0.0
Training,-0.4415259546970457,1,1.0
Training,-0.44644459634965555,0,0.0
Training,-0.013604130919976625,1,1.0
Training,0.7766576279326947,0,0.0
Training,0.5356441869548054,1,1.0
Training,0.2847934626716959,1,1.0
Training,0.4848182232111686,1,1.0
Training,-0.45956097408994884,1,1.0
Training,-0.6546670929768118,1,1.0
Training,-0.385781349300799,0,0.0
Training,0.15526923248629962,1,1.0
Training,0.483178675993632,1,1.0
Training,0.25528161275603595,0,0.0
Training,-0.3005248939888927,0,0.0
Training,0.6159820006141015,1,1.0
Training,-0.3923395381709458,1,1.0
Training,-0.08574420849158987,1,1.0
Training,-0.061151000228539934,1,1.0
Training,0.11428055204788294,0,0.0
Training,-0.32839719668701595,1,1.0
Training,0.06673368273931982,1,1.0
Training,0.17494379909673952,0,0.0
Training,2.5112985840864837,1,1.0
Training,-0.4218513880866056,1,1.0
Training,-0.6349925263663717,0,0.0
Training,2.4735889980831405,0,0.0
Training,-0.5480965238369286,1,1.0
Training,-0.1955938720665463,1,1.0
Training,-0.5858061098402718,0,0.0
Training,-0.13984926667029962,1,1.0
Training,-0.4087350103463124,0,0.0
Training,-0.7366444538536449,1,1.0
Training,0.2979098404119892,0,0.0
Training,-0.29724579955381936,1,1.0
Training,-0.45956097408994884,1,1.0
Training,0.13231557144078626,1,1.0
Training,1.3144291152847194,0,0.0
Training,-0.6808998484573983,1,1.0
Training,-0.39561863260601915,0,0.0
Training,0.3438171625030156,1,1.0
Training,0.19953700735978944,1,1.0
Training,-1.017007028052414,0,0.0
Training,-0.5431778821843187,1,1.0
Training,-0.7350049066361082,1,1.0
Training,-0.6038411292331751,1,1.0
Training,0.6061447173088818,1,1.0
Training,-0.42021184086906904,1,1.0
Training,-0.8251800036006246,1,1.0
Training,-0.03327869753041668,0,0.0
Training,-0.7595981148991582,1,1.0
Training,0.06509413552178307,1,1.0
Training,-0.8382963813409179,1,1.0
Training,-0.11361651118971312,0,0.0
Training,-0.11689560562478661,0,0.0
Training,-0.34479266886238236,0,0.0
Training,-0.3349553855571626,1,1.0
Training,-0.22346617476466957,0,0.0
Training,0.28643300988923254,1,1.0
Training,6.167488879193241,1,1.0
Training,0.3503753513731622,1,1.0
Training,-0.7956681536849646,1,1.0
Training,-0.15952383328073969,1,1.0
Training,-0.7530399260290115,1,1.0
Training,-0.6415507152365185,0,0.0
Training,-0.7825517759446714,0,0.0
Training,-0.29068761068367255,1,1.0
Training,-0.6267947902786885,0,0.0
Training,-0.056232358575929876,0,0.0
Training,-0.3923395381709458,1,1.0
Training,-0.6858184901100083,0,0.0
Training,-0.16116338049827625,0,0.0
Training,-0.0627905474460765,1,1.0
Training,-0.061151000228539934,1,1.0
Training,-0.6087597708857851,1,1.0
Training,0.22576976284037595,0,0.0
Training,-0.08738375570912645,1,1.0
Training,0.46350410938319214,0,0.0
Training,-0.38086270764818914,1,1.0
Training,-0.7841913231622081,1,1.0
Training,-0.7907495120323547,0,0.0
Training,-0.4054559159112391,0,0.0
Training,0.748785325234571,1,1.0
Training,0.0716523243919297,1,1.0
Training,1.0881715992646603,0,0.0
Training,0.2536420655384994,1,1.0
Training,-0.2628153079855493,1,1.0
Training,-0.4562818796548755,0,0.0
Training,-0.385781349300799,1,1.0
Training,-0.22674526919974286,1,1.0
Training,-0.32839719668701595,1,1.0
Training,0.10936191039527289,1,1.0
Training,-0.6382716208014452,1,1.0
Training,0.7471457780170344,0,0.0
Training,0.3700499179836021,0,0.0
Training,-0.5103869378335856,1,1.0
Training,1.8046537333281825,1,1.0
Training,-0.7235280761133516,0,0.0
Training,-0.4415259546970457,0,0.0
Training,0.45858546773058206,1,1.0
Training,-0.5251428627914154,1,1.0
Training,-0.15952383328073969,1,1.0
Training,-0.08738375570912645,1,1.0
Training,0.15854832692137277,0,0.0
Training,-0.7661563037693048,1,1.0
Training,-0.33823447999223605,1,1.0
Training,-0.24641983581018256,0,0.0
Training,-0.3743045187780425,1,1.0
Training,-0.3644672354728224,1,1.0
Training,0.34545670972055215,1,1.0
Training,2.8146148193307665,0,0.0
Training,0.38152674850635915,0,0.0
Training,0.21921157397022933,0,0.0
Training,-0.46447961574255886,0,0.0
Training,-0.46447961574255886,1,1.0
Training,-0.06770918909868673,0,0.0
Training,-0.4415259546970457,1,1.0
Training,-0.6136784125383953,1,1.0
Training,0.05197775778148982,1,1.0
Training,-0.2480593830277195,0,0.0
Training,0.15199013805122613,1,1.0
Training,0.20117655457732603,0,0.0
Training,-0.5038287489634388,1,1.0
Training,-1.251462280160157,0,0.0
Training,0.09788507987251656,0,0.0
Training,-0.8760059673442612,1,1.0
Training,-0.14804700275798283,1,1.0
Training,0.17330425187920293,1,1.0
Training,-0.28740851624859926,0,0.0
Training,-0.5792479209701252,0,0.0
Training,-0.5235033155738787,0,0.0
Training,-0.9415878560457276,1,1.0
Training,2.452274884255164,0,0.0
Training,0.2569211599735725,1,1.0
Training,-0.6628648290644952,0,0.0
Training,-0.3415135744273092,1,1.0
Training,-0.45956097408994884,0,0.0
Training,-0.49563101287575545,1,1.0
Training,1.7751418834125223,1,1.0
Training,-0.3267576494694792,1,1.0
Training,-0.2382220997224994,0,0.0
Training,-0.29724579955381936,0,0.0
Training,-0.5021892017459021,0,0.0
Training,0.31758440702242907,0,0.0
Training,0.44055044833767876,0,0.0
Training,-0.6202366014085419,1,1.0
Training,-0.4874332767880721,1,1.0
Training,0.312665765369819,1,1.0
Training,0.13231557144078626,0,0.0
Training,-0.7186094344607415,1,1.0
Training,-0.1660820221508865,1,1.0
Training,-0.3743045187780425,0,0.0
Training,-0.5595733543596855,1,1.0
Training,0.3028284820645993,1,1.0
Training,3.1589197350134657,0,0.0
Training,0.848797705504308,0,0.0
Training,-0.30216444120642927,1,1.0
Training,-0.9956929142244376,0,0.0
Training,0.2798748210190859,1,1.0
Training,0.1667460630090563,1,1.0
Training,1.1570325824012002,1,1.0
Training,-0.8104240786427948,1,1.0
Training,-0.20707070258930282,1,1.0
Training,-0.10869786953710306,1,1.0
Training,-0.7563190204640848,0,0.0
Training,0.5061323370391454,0,0.0
Training,-0.7874704175972814,1,1.0
Training,1.9177824913382122,1,1.0
Training,0.4700622982533388,1,1.0
Training,0.5356441869548054,0,0.0
Training,-0.8104240786427948,1,1.0
Training,1.0652179382191473,1,1.0
Training,-0.11853515284232301,1,1.0
Training,-0.49563101287575545,1,1.0
Training,-0.444805049132119,0,0.0
Training,-0.6513879985417385,1,1.0
Training,0.042140474476269875,1,1.0
Training,0.10936191039527289,0,0.0
Training,-0.905517817259921,1,1.0
Training,-0.00540639483229343,1,1.0
Training,-0.31036217729411264,1,1.0
Training,-1.0563561612732941,1,1.0
Training,-0.39561863260601915,1,1.0
Training,-0.5103869378335856,0,0.0
Training,-0.46775871017763204,0,0.0
Training,-0.30544353564150256,1,1.0
Training,-0.41037455756384894,0,0.0
Training,-0.6087597708857851,1,1.0
Training,-0.8842037034319445,0,0.0
Training,-0.056232358575929876,0,0.0
Training,-0.3923395381709458,0,0.0
Training,0.12083874091802957,1,1.0
Training,-0.7710749454219147,1,1.0
Training,0.02082636064829325,0,0.0
Training,-0.8874827978670177,1,1.0
Training,1.29967319032689,1,1.0
Training,-0.415293199216459,1,1.0
Training,0.24872342388588933,0,0.0
Training,-0.23658255250496282,1,1.0
Training,0.148711043616153,1,1.0
Training,-0.6694230179346418,0,0.0
Training,0.5012136953865349,0,0.0
Training,-0.5825270154051985,1,1.0
Training,-0.34315312164484596,1,1.0
Training,-0.26609440242062266,1,1.0
Training,-0.49071237122314554,1,1.0
Training,0.8127276667185009,0,0.0
Training,-0.47759599348285214,1,1.0
Training,0.03722183282365982,1,1.0
Training,-0.2628153079855493,1,1.0
Training,-0.19067523041393641,0,0.0
Training,-0.7218885288958149,1,1.0
Training,-0.4710378046127055,1,1.0
Training,-0.021801867007659997,1,1.0
Training,-0.7202489816782782,1,1.0
Training,-0.7071326039379849,0,0.0
Training,-0.7415630955062549,0,0.0
Training,-0.8350172869058446,0,0.0
Training,-0.002127300397220116,1,1.0
Training,-0.21034979702437612,0,0.0
Training,6.480642397742742,0,0.0
Training,-0.026720508660270054,0,0.0
Training,-0.33987402720977244,0,0.0
Training,0.14543194918107952,1,1.0
Training,-0.08738375570912645,0,0.0
Training,-0.5546547127070752,1,1.0
Training,-0.1955938720665463,1,1.0
Training,0.8733909137673579,1,1.0
Training,-0.7202489816782782,0,0.0
Training,-0.05951145301100319,1,1.0
Training,-0.7087721511555216,0,0.0
Training,0.4864577704287055,1,1.0
Training,-0.5005496545283655,1,1.0
Training,-0.26445485520308626,1,1.0
Training,-0.7218885288958149,0,0.0
Training,0.0716523243919297,1,1.0
Training,-0.19887296650161962,1,1.0
Training,1.1193229963978573,0,0.0
Training,-0.5202242211388054,1,1.0
Training,2.58671775609317,1,1.0
Training,0.11592009926541952,1,1.0
Training,-0.7038535095029116,0,0.0
Training,-0.5235033155738787,0,0.0
Training,-0.5300615044440253,0,0.0
Training,-0.5940038459279552,0,0.0
Training,-0.6858184901100083,1,1.0
Training,-0.02999960309534337,0,0.0
Training,-0.42513048252167895,1,1.0
Training,-0.7661563037693048,0,0.0
Training,0.5684351313055385,1,1.0
Training,0.20281610179486292,1,1.0
Training,-0.162802927715813,1,1.0
Training,-0.8596104951688947,1,1.0
Training,0.02738454951843988,1,1.0
Training,0.30118893484706233,1,1.0
Training,-0.07426737796883301,1,1.0
Training,-0.16116338049827625,1,1.0
Training,-0.6890975845450816,1,1.0
Training,0.6815638893155681,1,1.0
Training,-0.4497236907847289,0,0.0
Training,0.043780021693806445,0,0.0
Training,0.02082636064829325,1,1.0
Training,0.5241673564320487,1,1.0
Training,-0.6759812068047883,0,0.0
Training,-0.29396670511874606,0,0.0
Training,0.056896399434099874,0,0.0
Training,-1.0563561612732941,0,0.0
Training,-0.8678082312565778,1,1.0
Training,0.14379240196354295,0,0.0
Training,0.23560704614559608,0,0.0
Training,0.6848429837506416,1,1.0
Training,-0.6087597708857851,0,0.0
Training,0.119199193700493,1,1.0
Training,-0.808784531425258,1,1.0
Training,-0.2513384774627928,1,1.0
Training,-0.15952383328073969,1,1.0
Training,-0.8760059673442612,1,1.0
Training,-0.7300862649834983,1,1.0
Training,-0.7825517759446714,1,1.0
Training,0.4602250149481186,1,1.0
Training,-0.12345379449493289,1,1.0
Training,-0.7497608315939382,1,1.0
Training,-0.5890852042753453,0,0.0
Training,0.9979965023001441,0,0.0
Training,-0.9612624226561676,1,1.0
Training,-0.5825270154051985,1,1.0
Training,-0.13984926667029962,0,0.0
Training,-0.16444247493334957,1,1.0
Training,-0.8842037034319445,0,0.0
Training,0.4159572400746288,1,1.0
Training,1.4816629314734593,0,0.0
Training,-0.6464693568891284,1,1.0
Training,1.3078709264145731,1,1.0
Training,-0.8038658897726482,0,0.0
Training,-0.49891010731082874,1,1.0
Training,0.5438419230424886,1,1.0
Training,-0.415293199216459,1,1.0
Training,-0.4841541823529988,1,1.0
Training,-0.1070583223195665,0,0.0
Training,-0.09066285014419975,0,0.0
Training,-0.7350049066361082,0,0.0
Training,-0.15296564441059304,1,1.0
Training,-0.33823447999223605,0,0.0
Training,-0.7432026427237914,0,0.0
Training,-0.1923147776314728,1,1.0
Training,-0.48087508791792544,1,1.0
Training,0.7537039668871813,1,1.0
Training,-0.9202737422177512,1,1.0
Training,-0.49071237122314554,0,0.0
Training,-0.23166391085235274,1,1.0
Training,-0.03819733918302656,0,0.0
Training,0.5553187535652453,1,1.0
Training,-0.2628153079855493,0,0.0
Training,-0.5218637683563421,0,0.0
Training,0.178222893531813,0,0.0
Training,-0.3595485938202125,1,1.0
Training,-0.3333158383396258,0,0.0
Training,-0.043115980835636794,1,1.0
Training,0.3503753513731622,1,1.0
Training,0.04705911612887976,0,0.0
Training,2.034190343783315,1,1.0
Training,-0.7136907928081315,1,1.0
Training,-0.9792974420490709,1,1.0
Training,0.16346696857398282,1,1.0
Training,-0.31036217729411264,0,0.0
Training,-0.26117576076801274,1,1.0
Training,0.3356194264153324,1,1.0
Training,-0.7054930567204483,1,1.0
Training,0.10772236317773631,0,0.0
Training,2.9785695410844326,0,0.0
Training,-0.27921078016091605,1,1.0
Training,-0.20215206093669294,1,1.0
Training,-0.5825270154051985,0,0.0
Training,-0.28904806346613615,1,1.0
Training,1.0209501633456575,1,1.0
Training,-0.20707070258930282,1,1.0
Training,0.07657096604453975,1,1.0
Training,-0.7432026427237914,1,1.0
Training,-0.20707070258930282,1,1.0
Training,-0.46775871017763204,1,1.0
Training,-0.45956097408994884,1,1.0
Training,1.935817510731115,0,0.0
Training,-0.44808414356719234,0,0.0
Training,-0.43988640747950897,1,1.0
Training,-0.6120388653208585,1,1.0
Training,0.230688404492986,0,0.0
Training,-0.22674526919974286,1,1.0
Training,0.26511889606125605,1,1.0
Training,-0.2546175718978661,1,1.0
Training,-0.2677339496381594,1,1.0
Training,0.5995865284387347,0,0.0
Training,-0.46611916296009565,0,0.0
Training,0.570074678523075,1,1.0
Training,-0.385781349300799,0,0.0
Training,-0.7136907928081315,0,0.0
Training,-0.8989596283897744,1,1.0
Training,-0.48251463513546217,0,0.0
Training,-0.5284219572264888,0,0.0
Training,2.663776475317393,1,1.0
Training,0.058535946651636445,1,1.0
Training,-0.4234909353041424,1,1.0
Training,-0.15624473884566636,0,0.0
Training,0.6979593614909345,0,0.0
Training,-0.02999960309534337,1,1.0
Training,-0.3005248939888927,1,1.0
Training,-0.6628648290644952,0,0.0
Training,1.7587464112371558,1,1.0
Training,0.17494379909673952,1,1.0
Training,-0.9858556309192175,1,1.0
Training,-0.9022387228248478,0,0.0
Training,-0.8251800036006246,0,0.0
Training,-0.2628153079855493,0,0.0
Training,-0.09886058623188294,1,1.0
Training,0.3077471237172093,1,1.0
Training,-0.45956097408994884,1,1.0
Training,2.4768680925182136,0,0.0
Training,-0.5448174294018553,1,1.0
Training,-0.27593168572584276,0,0.0
Training,0.19953700735978944,1,1.0
Training,0.31922395423996563,0,0.0
Training,-0.05295326414085656,1,1.0
Training,0.9258564247285309,1,1.0
Training,-0.7956681536849646,1,1.0
Training,0.30446802928213546,0,0.0
Training,0.3618521818959189,0,0.0
Training,-0.4218513880866056,0,0.0
Training,-0.4349677658268989,0,0.0
Training,0.5831910562633683,1,1.0
Training,-0.2415011941575727,0,0.0
Training,0.2421652350157427,1,1.0
Training,0.04705911612887976,1,1.0
Training,-0.4267700297392157,0,0.0
Training,-0.056232358575929876,0,0.0
Training,0.19953700735978944,0,0.0
Training,-0.20543115537176623,1,1.0
Training,-0.2775712329433793,1,1.0
Training,-0.5235033155738787,1,1.0
Training,-0.6349925263663717,1,1.0
Training,0.3339798791977958,1,1.0
Training,0.08476870213222312,0,0.0
Training,-0.3743045187780425,0,0.0
Training,-0.6972953206327649,1,1.0
Training,-0.47759599348285214,1,1.0
Training,-0.46120052130748573,1,1.0
Training,-0.11197696397217638,0,0.0
Training,-0.6645043762820317,0,0.0
Training,-0.8579709479513579,0,0.0
Training,-0.2513384774627928,0,0.0
Training,-0.6792603012398617,0,0.0
Training,-0.3070830828590393,0,0.0
Training,-0.7382840010711815,1,1.0
Training,-0.7645167565517681,0,0.0
Training,-0.3529904049500659,1,1.0
Training,0.7717389862800843,1,1.0
Training,0.3388985208504059,1,1.0
Training,-1.0038906503121208,1,1.0
Training,-0.19395432484900957,0,0.0
Training,-0.29724579955381936,0,0.0
Training,-0.823540456383088,0,0.0
Training,0.3208635014575022,1,1.0
Training,-0.13165153058261644,1,1.0
Training,-0.6628648290644952,1,1.0
Training,-0.1513260971930563,1,1.0
Training,-0.46120052130748573,1,1.0
Training,-0.031639150312879935,1,1.0
Training,1.9308988690785054,1,1.0
Training,-0.48251463513546217,1,1.0
Training,-0.8219009091655515,1,1.0
Training,1.7046413530584454,1,1.0
Training,0.11755964648295643,0,0.0
Training,-0.6546670929768118,1,1.0
Training,-0.7350049066361082,0,0.0
Training,-0.6628648290644952,0,0.0
Training,-0.6218761486260784,1,1.0
Training,0.3979222206817255,0,0.0
Training,-0.1808379471087163,1,1.0
Training,-0.4234909353041424,1,1.0
Training,-0.13493062501768974,1,1.0
Training,-0.2398616469400363,1,1.0
Training,-0.12017470005985975,1,1.0
Training,-0.9005991756073112,1,1.0
Training,-0.303803988423966,0,0.0
Training,-0.8022263425551114,0,0.0
Training,-0.20215206093669294,1,1.0
Training,0.004430888472926686,1,1.0
Training,-0.3595485938202125,0,0.0
Training,1.11768344918032,0,0.0
Training,-0.4497236907847289,0,0.0
Training,-0.5349801460966356,0,0.0
Training,0.19789746014225287,1,1.0
Training,-0.5743292793175153,0,0.0
Training,-0.29232715790120933,1,1.0
